post_id,flag_type,count,evidence,created_at
2062824314655982037,victory_lap,1,,2026-06-14T10:39:33.600Z
2062916125235831046,position_disclosure,1,,2026-06-14T10:39:40.317Z
2063235166336856251,position_disclosure,1,,2026-06-14T10:39:42.256Z
2063984786918854663,victory_lap,1,,2026-06-14T10:39:48.252Z
2063990145293168854,victory_lap,1,,2026-06-14T10:39:48.827Z
2064166305960526043,position_disclosure,1,,2026-06-14T10:39:49.671Z
2064237083510952402,position_disclosure,1,,2026-06-14T10:39:50.221Z
2064265545529307560,position_disclosure,1,,2026-06-14T10:39:51.011Z
2064265545529307560,paid_promotion_disclosure,1,,2026-06-14T10:39:51.025Z
2064314680521507114,position_disclosure,1,,2026-06-14T10:39:55.641Z
2064316855154884671,position_disclosure,1,,2026-06-14T10:39:55.994Z
2064345296226890026,victory_lap,1,,2026-06-14T10:39:56.412Z
2064714994403742179,position_disclosure,1,,2026-06-14T10:39:59.304Z
2064910057767309551,self_reported_returns,1,,2026-06-14T10:39:59.962Z
2064910057767309551,position_disclosure,1,,2026-06-14T10:39:59.972Z
2064992691902140603,position_disclosure,1,,2026-06-14T10:40:00.764Z
2065263747418165537,victory_lap,1,,2026-06-14T10:40:04.222Z
2065289672356745561,victory_lap,1,,2026-06-14T10:40:05.378Z
2065333919252418913,position_disclosure,1,,2026-06-14T10:40:06.117Z
1976771236215808119,position_disclosure,1,,2026-06-14T12:58:01.858Z
1982931539836187074,position_disclosure,1,,2026-06-14T12:58:03.584Z
2017290890247840117,position_disclosure,1,,2026-06-14T12:58:06.646Z
2032929794275553400,position_disclosure,1,,2026-06-14T12:58:09.655Z
2034916899021365725,self_reported_returns,1,,2026-06-14T12:58:09.816Z
2034916899021365725,position_disclosure,1,,2026-06-14T12:58:09.819Z
2059634164912226613,position_disclosure,1,,2026-06-14T12:58:10.255Z
